series_code,series_name,date,value,data_type,lag_time,release_schedule_eng,release_date
EITRADEWHOM00426,Wholesales Index Durable Goods,2012-08-31,296.8300000,Index,2 Months,The last business day of the second month after the reference period,2012-10-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2012-09-30,305.1700000,Index,2 Months,The last business day of the second month after the reference period,2012-11-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2012-10-31,267.0400000,Index,2 Months,The last business day of the second month after the reference period,2012-12-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2012-11-30,279.9000000,Index,2 Months,The last business day of the second month after the reference period,2013-01-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2012-12-31,249.1000000,Index,2 Months,The last business day of the second month after the reference period,2013-02-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-01-31,288.4000000,Index,2 Months,The last business day of the second month after the reference period,2013-03-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-02-28,280.1900000,Index,2 Months,The last business day of the second month after the reference period,2013-04-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-03-31,303.7500000,Index,2 Months,The last business day of the second month after the reference period,2013-05-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-04-30,258.1400000,Index,2 Months,The last business day of the second month after the reference period,2013-06-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-05-31,226.7900000,Index,2 Months,The last business day of the second month after the reference period,2013-07-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-06-30,239.8000000,Index,2 Months,The last business day of the second month after the reference period,2013-08-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-07-31,227.3100000,Index,2 Months,The last business day of the second month after the reference period,2013-09-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-08-31,267.4500000,Index,2 Months,The last business day of the second month after the reference period,2013-10-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-09-30,225.4900000,Index,2 Months,The last business day of the second month after the reference period,2013-11-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-10-31,231.0000000,Index,2 Months,The last business day of the second month after the reference period,2013-12-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-11-30,206.5700000,Index,2 Months,The last business day of the second month after the reference period,2014-01-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2013-12-31,212.6600000,Index,2 Months,The last business day of the second month after the reference period,2014-02-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-01-31,194.8000000,Index,2 Months,The last business day of the second month after the reference period,2014-03-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-02-28,193.5500000,Index,2 Months,The last business day of the second month after the reference period,2014-04-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-03-31,218.5400000,Index,2 Months,The last business day of the second month after the reference period,2014-05-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-04-30,174.1900000,Index,2 Months,The last business day of the second month after the reference period,2014-06-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-05-31,201.9100000,Index,2 Months,The last business day of the second month after the reference period,2014-07-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-06-30,190.4900000,Index,2 Months,The last business day of the second month after the reference period,2014-08-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-07-31,203.0100000,Index,2 Months,The last business day of the second month after the reference period,2014-09-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-08-31,205.6500000,Index,2 Months,The last business day of the second month after the reference period,2014-10-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-09-30,216.3600000,Index,2 Months,The last business day of the second month after the reference period,2014-11-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-10-31,219.3100000,Index,2 Months,The last business day of the second month after the reference period,2014-12-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-11-30,231.5100000,Index,2 Months,The last business day of the second month after the reference period,2015-01-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2014-12-31,243.3300000,Index,2 Months,The last business day of the second month after the reference period,2015-02-27
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-01-31,231.0300000,Index,2 Months,The last business day of the second month after the reference period,2015-03-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-02-28,211.7900000,Index,2 Months,The last business day of the second month after the reference period,2015-04-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-03-31,235.2100000,Index,2 Months,The last business day of the second month after the reference period,2015-05-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-04-30,188.8200000,Index,2 Months,The last business day of the second month after the reference period,2015-06-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-05-31,200.7500000,Index,2 Months,The last business day of the second month after the reference period,2015-07-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-06-30,234.2300000,Index,2 Months,The last business day of the second month after the reference period,2015-08-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-07-31,265.4600000,Index,2 Months,The last business day of the second month after the reference period,2015-09-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-08-31,256.5700000,Index,2 Months,The last business day of the second month after the reference period,2015-10-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-09-30,251.2900000,Index,2 Months,The last business day of the second month after the reference period,2015-11-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-10-31,261.9100000,Index,2 Months,The last business day of the second month after the reference period,2015-12-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-11-30,251.3000000,Index,2 Months,The last business day of the second month after the reference period,2016-01-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2015-12-31,235.0300000,Index,2 Months,The last business day of the second month after the reference period,2016-02-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-01-31,243.7100000,Index,2 Months,The last business day of the second month after the reference period,2016-03-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-02-29,306.1200000,Index,2 Months,The last business day of the second month after the reference period,2016-04-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-03-31,319.2100000,Index,2 Months,The last business day of the second month after the reference period,2016-05-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-04-30,269.7900000,Index,2 Months,The last business day of the second month after the reference period,2016-06-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-05-31,292.3400000,Index,2 Months,The last business day of the second month after the reference period,2016-07-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-06-30,318.5100000,Index,2 Months,The last business day of the second month after the reference period,2016-08-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-07-31,279.6400000,Index,2 Months,The last business day of the second month after the reference period,2016-09-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-08-31,292.8900000,Index,2 Months,The last business day of the second month after the reference period,2016-10-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-09-30,264.9500000,Index,2 Months,The last business day of the second month after the reference period,2016-11-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-10-31,258.4000000,Index,2 Months,The last business day of the second month after the reference period,2016-12-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-11-30,315.3100000,Index,2 Months,The last business day of the second month after the reference period,2017-01-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2016-12-31,297.2000000,Index,2 Months,The last business day of the second month after the reference period,2017-02-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-01-31,261.3900000,Index,2 Months,The last business day of the second month after the reference period,2017-03-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-02-28,254.0700000,Index,2 Months,The last business day of the second month after the reference period,2017-04-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-03-31,294.9400000,Index,2 Months,The last business day of the second month after the reference period,2017-05-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-04-30,252.7900000,Index,2 Months,The last business day of the second month after the reference period,2017-06-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-05-31,280.0000000,Index,2 Months,The last business day of the second month after the reference period,2017-07-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-06-30,289.6500000,Index,2 Months,The last business day of the second month after the reference period,2017-08-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-07-31,264.8200000,Index,2 Months,The last business day of the second month after the reference period,2017-09-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-08-31,324.8500000,Index,2 Months,The last business day of the second month after the reference period,2017-10-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-09-30,297.6900000,Index,2 Months,The last business day of the second month after the reference period,2017-11-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-10-31,247.6800000,Index,2 Months,The last business day of the second month after the reference period,2017-12-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-11-30,290.5400000,Index,2 Months,The last business day of the second month after the reference period,2018-01-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2017-12-31,288.1800000,Index,2 Months,The last business day of the second month after the reference period,2018-02-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-01-31,277.3100000,Index,2 Months,The last business day of the second month after the reference period,2018-03-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-02-28,295.8100000,Index,2 Months,The last business day of the second month after the reference period,2018-04-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-03-31,304.2200000,Index,2 Months,The last business day of the second month after the reference period,2018-05-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-04-30,261.0600000,Index,2 Months,The last business day of the second month after the reference period,2018-06-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-05-31,286.4500000,Index,2 Months,The last business day of the second month after the reference period,2018-07-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-06-30,284.3100000,Index,2 Months,The last business day of the second month after the reference period,2018-08-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-07-31,274.4800000,Index,2 Months,The last business day of the second month after the reference period,2018-09-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-08-31,301.5000000,Index,2 Months,The last business day of the second month after the reference period,2018-10-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-09-30,266.2800000,Index,2 Months,The last business day of the second month after the reference period,2018-11-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-10-31,294.0300000,Index,2 Months,The last business day of the second month after the reference period,2018-12-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-11-30,266.6800000,Index,2 Months,The last business day of the second month after the reference period,2019-01-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2018-12-31,248.3700000,Index,2 Months,The last business day of the second month after the reference period,2019-02-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-01-31,272.4700000,Index,2 Months,The last business day of the second month after the reference period,2019-03-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-02-28,260.4300000,Index,2 Months,The last business day of the second month after the reference period,2019-04-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-03-31,300.4000000,Index,2 Months,The last business day of the second month after the reference period,2019-05-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-04-30,251.7300000,Index,2 Months,The last business day of the second month after the reference period,2019-06-28
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-05-31,297.4500000,Index,2 Months,The last business day of the second month after the reference period,2019-07-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-06-30,335.6900000,Index,2 Months,The last business day of the second month after the reference period,2019-08-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-07-31,321.9300000,Index,2 Months,The last business day of the second month after the reference period,2019-09-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-08-31,353.5300000,Index,2 Months,The last business day of the second month after the reference period,2019-10-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-09-30,318.1500000,Index,2 Months,The last business day of the second month after the reference period,2019-11-29
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-10-31,319.0800000,Index,2 Months,The last business day of the second month after the reference period,2019-12-30
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-11-30,286.8300000,Index,2 Months,The last business day of the second month after the reference period,2020-01-31
EITRADEWHOM00426,Wholesales Index Durable Goods,2019-12-31,257.8900000,Index,2 Months,The last business day of the second month after the reference period,2020-02-28
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-01-31,53.8000000,Index,,The first business day of the following month,2011-02-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-02-28,53.0000000,Index,,The first business day of the following month,2011-03-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-03-31,54.9000000,Index,,The first business day of the following month,2011-04-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-04-30,50.0000000,Index,,The first business day of the following month,2011-05-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-05-31,51.5000000,Index,,The first business day of the following month,2011-06-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-06-30,54.1000000,Index,,The first business day of the following month,2011-07-04
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-07-31,52.5000000,Index,,The first business day of the following month,2011-08-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-08-31,52.4000000,Index,,The first business day of the following month,2011-09-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-09-30,49.7000000,Index,,The first business day of the following month,2011-10-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-10-31,37.4000000,Index,,The first business day of the following month,2011-11-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-11-30,39.4000000,Index,,The first business day of the following month,2011-12-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2011-12-31,46.0000000,Index,,The first business day of the following month,2012-01-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-01-31,45.3000000,Index,,The first business day of the following month,2012-02-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-02-29,52.2000000,Index,,The first business day of the following month,2012-03-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-03-31,56.8000000,Index,,The first business day of the following month,2012-04-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-04-30,48.8000000,Index,,The first business day of the following month,2012-05-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-05-31,52.1000000,Index,,The first business day of the following month,2012-06-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-06-30,47.6000000,Index,,The first business day of the following month,2012-07-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-07-31,50.2000000,Index,,The first business day of the following month,2012-08-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-08-31,46.7000000,Index,,The first business day of the following month,2012-09-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-09-30,44.8000000,Index,,The first business day of the following month,2012-10-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-10-31,46.5000000,Index,,The first business day of the following month,2012-11-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-11-30,46.3000000,Index,,The first business day of the following month,2012-12-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2012-12-31,47.9000000,Index,,The first business day of the following month,2013-01-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-01-31,48.4000000,Index,,The first business day of the following month,2013-02-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-02-28,49.5000000,Index,,The first business day of the following month,2013-03-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-03-31,52.9000000,Index,,The first business day of the following month,2013-04-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-04-30,44.3000000,Index,,The first business day of the following month,2013-05-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-05-31,51.6000000,Index,,The first business day of the following month,2013-06-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-06-30,49.4000000,Index,,The first business day of the following month,2013-07-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-07-31,46.8000000,Index,,The first business day of the following month,2013-08-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-08-31,44.9000000,Index,,The first business day of the following month,2013-09-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-09-30,46.0000000,Index,,The first business day of the following month,2013-10-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-10-31,48.3000000,Index,,The first business day of the following month,2013-11-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-11-30,46.3000000,Index,,The first business day of the following month,2013-12-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2013-12-31,45.5000000,Index,,The first business day of the following month,2014-01-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-01-31,46.5000000,Index,,The first business day of the following month,2014-02-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-02-28,49.2000000,Index,,The first business day of the following month,2014-03-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-03-31,54.0000000,Index,,The first business day of the following month,2014-04-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-04-30,46.2000000,Index,,The first business day of the following month,2014-05-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-05-31,54.4000000,Index,,The first business day of the following month,2014-06-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-06-30,49.4000000,Index,,The first business day of the following month,2014-07-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-07-31,50.1000000,Index,,The first business day of the following month,2014-08-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-08-31,51.3000000,Index,,The first business day of the following month,2014-09-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-09-30,51.9000000,Index,,The first business day of the following month,2014-10-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-10-31,48.1000000,Index,,The first business day of the following month,2014-11-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-11-30,49.1000000,Index,,The first business day of the following month,2014-12-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2014-12-31,49.1000000,Index,,The first business day of the following month,2015-01-05
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-01-31,46.2000000,Index,,The first business day of the following month,2015-02-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-02-28,50.0000000,Index,,The first business day of the following month,2015-03-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-03-31,53.6000000,Index,,The first business day of the following month,2015-04-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-04-30,41.7000000,Index,,The first business day of the following month,2015-05-06
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-05-31,55.4000000,Index,,The first business day of the following month,2015-06-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-06-30,48.3000000,Index,,The first business day of the following month,2015-07-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-07-31,44.1000000,Index,,The first business day of the following month,2015-08-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-08-31,41.1000000,Index,,The first business day of the following month,2015-09-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-09-30,45.4000000,Index,,The first business day of the following month,2015-10-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-10-31,50.8000000,Index,,The first business day of the following month,2015-11-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-11-30,48.3000000,Index,,The first business day of the following month,2015-12-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2015-12-31,45.0000000,Index,,The first business day of the following month,2016-01-04
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-01-31,40.6000000,Index,,The first business day of the following month,2016-02-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-02-29,45.5000000,Index,,The first business day of the following month,2016-03-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-03-31,50.9000000,Index,,The first business day of the following month,2016-04-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-04-30,51.8000000,Index,,The first business day of the following month,2016-05-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-05-31,48.9000000,Index,,The first business day of the following month,2016-06-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-06-30,49.7000000,Index,,The first business day of the following month,2016-07-04
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-07-31,47.4000000,Index,,The first business day of the following month,2016-08-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-08-31,45.4000000,Index,,The first business day of the following month,2016-09-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-09-30,47.1000000,Index,,The first business day of the following month,2016-10-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-10-31,48.5000000,Index,,The first business day of the following month,2016-11-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-11-30,48.6000000,Index,,The first business day of the following month,2016-12-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2016-12-31,46.7000000,Index,,The first business day of the following month,2017-01-04
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-01-31,46.8000000,Index,,The first business day of the following month,2017-02-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-02-28,45.6000000,Index,,The first business day of the following month,2017-03-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-03-31,54.6000000,Index,,The first business day of the following month,2017-04-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-04-30,49.1000000,Index,,The first business day of the following month,2017-05-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-05-31,51.2000000,Index,,The first business day of the following month,2017-06-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-06-30,50.6000000,Index,,The first business day of the following month,2017-07-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-07-31,51.1000000,Index,,The first business day of the following month,2017-08-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-08-31,48.8000000,Index,,The first business day of the following month,2017-09-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-09-30,52.1000000,Index,,The first business day of the following month,2017-10-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-10-31,51.9000000,Index,,The first business day of the following month,2017-11-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-11-30,49.9000000,Index,,The first business day of the following month,2017-12-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2017-12-31,47.6000000,Index,,The first business day of the following month,2018-01-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-01-31,48.1000000,Index,,The first business day of the following month,2018-02-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-02-28,47.6000000,Index,,The first business day of the following month,2018-03-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-03-31,51.7000000,Index,,The first business day of the following month,2018-04-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-04-30,47.6000000,Index,,The first business day of the following month,2018-05-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-05-31,52.8000000,Index,,The first business day of the following month,2018-06-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-06-30,52.7000000,Index,,The first business day of the following month,2018-07-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-07-31,50.2000000,Index,,The first business day of the following month,2018-08-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-08-31,49.4000000,Index,,The first business day of the following month,2018-09-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-09-30,47.0000000,Index,,The first business day of the following month,2018-10-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-10-31,44.8000000,Index,,The first business day of the following month,2018-11-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-11-30,48.9000000,Index,,The first business day of the following month,2018-12-03
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2018-12-31,45.0000000,Index,,The first business day of the following month,2019-01-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-01-31,45.4000000,Index,,The first business day of the following month,2019-02-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-02-28,44.1000000,Index,,The first business day of the following month,2019-03-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-03-31,48.3000000,Index,,The first business day of the following month,2019-04-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-04-30,47.3000000,Index,,The first business day of the following month,2019-05-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-05-31,47.9000000,Index,,The first business day of the following month,2019-06-04
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-06-30,48.4000000,Index,,The first business day of the following month,2019-07-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-07-31,43.8000000,Index,,The first business day of the following month,2019-08-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-08-31,45.0000000,Index,,The first business day of the following month,2019-09-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-09-30,43.5000000,Index,,The first business day of the following month,2019-10-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-10-31,41.8000000,Index,,The first business day of the following month,2019-11-01
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-11-30,38.9000000,Index,,The first business day of the following month,2019-12-02
EIBSIOTHM00445,Other Business Sentiment Indices Export conditions,2019-12-31,38.7000000,Index,,The first business day of the following month,2020-01-02
EISPIM00507,Service Production Index Wholesale and retail trade,2011-01-31,108.3600000,Index,1 Month,The last business day,2011-02-28
EISPIM00507,Service Production Index Wholesale and retail trade,2011-02-28,109.6200000,Index,1 Month,The last business day,2011-03-31
EISPIM00507,Service Production Index Wholesale and retail trade,2011-03-31,124.2800000,Index,1 Month,The last business day,2011-04-29
EISPIM00507,Service Production Index Wholesale and retail trade,2011-04-30,90.3400000,Index,1 Month,The last business day,2011-05-31
EISPIM00507,Service Production Index Wholesale and retail trade,2011-05-31,96.8300000,Index,1 Month,The last business day,2011-06-30
EISPIM00507,Service Production Index Wholesale and retail trade,2011-06-30,105.3500000,Index,1 Month,The last business day,2011-07-29
EISPIM00507,Service Production Index Wholesale and retail trade,2011-07-31,90.2800000,Index,1 Month,The last business day,2011-08-31
EISPIM00507,Service Production Index Wholesale and retail trade,2011-08-31,92.3700000,Index,1 Month,The last business day,2011-09-30
EISPIM00507,Service Production Index Wholesale and retail trade,2011-09-30,102.5400000,Index,1 Month,The last business day,2011-10-31
EISPIM00507,Service Production Index Wholesale and retail trade,2011-10-31,92.6600000,Index,1 Month,The last business day,2011-11-30
EISPIM00507,Service Production Index Wholesale and retail trade,2011-11-30,89.8200000,Index,1 Month,The last business day,2011-12-30
EISPIM00507,Service Production Index Wholesale and retail trade,2011-12-31,97.5400000,Index,1 Month,The last business day,2012-01-31
EISPIM00507,Service Production Index Wholesale and retail trade,2012-01-31,89.6100000,Index,1 Month,The last business day,2012-02-29
EISPIM00507,Service Production Index Wholesale and retail trade,2012-02-29,97.0100000,Index,1 Month,The last business day,2012-03-30
EISPIM00507,Service Production Index Wholesale and retail trade,2012-03-31,109.1700000,Index,1 Month,The last business day,2012-04-30
EISPIM00507,Service Production Index Wholesale and retail trade,2012-04-30,89.3200000,Index,1 Month,The last business day,2012-05-31
EISPIM00507,Service Production Index Wholesale and retail trade,2012-05-31,108.4800000,Index,1 Month,The last business day,2012-06-29
EISPIM00507,Service Production Index Wholesale and retail trade,2012-06-30,105.8300000,Index,1 Month,The last business day,2012-07-31
EISPIM00507,Service Production Index Wholesale and retail trade,2012-07-31,104.8500000,Index,1 Month,The last business day,2012-08-31
